name,clust,clust_order,comp,comp_order,text
090000648414e701,7,38,7,38,"November 12, 2019

SNAP Program Design Branch,
Program Development Division
Food and Nutrition Service
3101 Park Center Drive
U.S. Department of Agriculture
Alexandria, VA 22302
 
Re:  Notice of Proposed Rule Making Regarding Supplemental Nutrition Assistance Program (SNAP) Standardization of State Heating and Cooling Standard Utility Allowances -- RIN 0584-AE69
 
Dear SNAP Program Design Branch:
 
Thank you for the opportunity to comment on USDAs Notice of Proposed Rule regarding Supplemental Nutrition Assistance Program (SNAP) Standardization of State Heating and Cooling Standard Utility Allowances. According to the Departments own estimates, the proposed rule would cut SNAP benefits by $4.5 billion over five years. I want to voice my strong opposition to this proposal; if it goes into effect, this will cause serious harm to Vermonters in my community, as well as people across the country. The proposed rule should be withdrawn.

3SquaresVT (our states name for SNAP) is Vermonts first line of defense against hunger. It helps Vermonters afford enough food for themselves and their families, pulls people out of poverty, helps people learn and find and keep jobs, and improves health, both in the short term and in the long term.

The proposed changes would exacerbate the struggles many low-income people already face in paying for both heat and utilities. This harm would be felt acutely in Vermont, where heating costs are especially high. In this state, and in Bennington County, we know that household resources needed to pay for basics such as shelter, utility costs and childcare are not available to purchase food. The Standard Utility Allowance (SUA), currently calculated by states and approved by the USDA, allows states flexibility in calculating the costs of utility costs and rates. Under current law, SNAP considers the utility expenses of each SNAP household. This SUA flexibility is crucial in a state like Vermont, where heating costs are much higher than in other parts of the country.
The proposed rule would standardize and cap SUA calculations across the country based on survey data but does not contain an adequate explanation of USDAs rationale for the methodology or reasoning behind this strategy or its accuracy. One thing is clear: the proposed rule would cause 19 percent of SNAP households to get lower SNAP monthly benefits, would disproportionately impact elderly people and people with disabilities, and would cause a national net cut to SNAP benefits amounting to $4.5 billion over five years. 



According to estimates from Vermonts Department for Children and Families (the agency that administers 3SquaresVT), this rule would mean that 26,000 Vermont households would receive a cut in their 3SquaresVT benefits, on average losing $82 per month for food; thats over 3 in 5 3SquaresVT households. With 17% of children in Bennington County living below the poverty line that rely on monthly SNAP benefits (greater than the overall rate of 13% in Vermont), families with young children in the county will feel this change acutely. It would harm older Vermonters and people with disabilities at an even higher rate; 80 percent of these households would receive a cut. The American Community Survey indicates that 22% of the population of Bennington County, VT is 65 or older, and that number continues to climb as the median age in Bennington increases. These cuts would be devastating to the health and welfare of our senior citizens.  Additionally, with nearly $26 million fewer dollars per year coming into our state to help people in need buy more and better food, our local retailers and state economy would be harmed. This is unacceptable in my community and my state. 

In a rural and cold-weather state like Vermont, people who struggle to make ends meet have a lot of obstacles to overcome. It is harmful and misguided to attempt to weaken a program that is proven to help people buy more and better food, especially at this time of year that presents additional challenges to individuals and families. Please dont make accessing food even harder for the thousands of Vermonters and millions of Americans working hard to stay healthy while covering their bills and keeping the heat on. Instead of proposing to cut 3SquaresVT, I urge you to work to increase wages and improve access to housing, healthcare, and food assistance programs like 3SquaresVT. They make a huge difference in the lives of low-income Vermonters and the health of our state as a whole and should remain strong and accessible.

Sincerely,

Kathleen OReilly 
Manchester Center, VT 05255
"
09000064840ea2c2,8,1,2,1,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.
"
09000064840e9a55,8,2,2,2,"SNAP IMPROVES HEALTH FOR NEEDY PEOPLE & THE ECONOMY FOR SMALL BUSINESSES 
 
SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business. DO THE RIGHT THING FOR EVERY NEEDY AMERICAN CITIZEN !!!"
09000064840e99d1,8,3,2,3,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840ea60c,8,4,2,4,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064841aa54c,8,5,2,5,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840ea61b,8,6,2,6,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840fe0f9,8,7,2,7,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.
Additionally, as one of the wealthiest countries, it is our obligation to help those less fortunate.  Instead of tax cuts to the rich, we should be helping balance the inequality and try to lift those less fortunate out of poverty."
09000064840ea6a7,8,8,2,8,"PLEASE don't cut SNAP! SNAP is vital to many struggling in and near poverty, it improves the economy & helps families survive, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840eadeb,8,9,2,9,"SNAP is not just  about feeding poor children. SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840ead00,8,10,2,10,"SNAP IMPROVES HEALTH & THE ECONOMY
SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.
SNAP HELPS COUNTLESS OF FAMILIES
Families in NAMEOFPLACE need SNAP. ADD A PERSONAL STORY. SNAP cuts will cause 19% of SNAP households to get lower SNAP monthly benefits.
SNAP CUTS WOULD HURT INDIVIDUALS
11% of SNAP households include a person with a disability. These cuts will disproportionately impact elderly people and people with disabilities.

thank you for your time."
09000064840ea932,8,11,2,11,"SNAP IMPROVES HEALTH & THE ECONOMY

SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840ea266,8,12,2,12,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business. Therefore, it stands to reason that we should be investing more in government programs like SNAP rather than seeking ways to cut their funding."
09000064840eac36,8,13,2,13,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840e9911,8,14,2,14,"SNAP cuts have dangerous impacts on health and well-being, as well as the economy. It is well-known that SNAP improves the economy and helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity. That profit helps many food retailers operating on thin margins to stay in business.

Please do NOT make any further reductions to SNAP benefits."
09000064840eac3e,8,15,2,15,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.

My wife and I have worked for almost 40 years with the low-income residents of Boston through evkids.org, which we founded."
09000064840e9dd4,8,16,2,16,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business. Do NOT make any cuts to SNAP, period!!!"
09000064840e9afe,8,17,2,17,"SNAP cuts have very dangerous impacts on health and well-being as well as on the economy. and that is unacceptable. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840e99b6,8,18,2,18,"SNAP cuts gave dangerous impacts on health & well-being as well as on the economy.  It is well known that SNAP improves the economy & helps families overcome poverty according to a Salud Anerica! Research Review.  According to the USDA Economic Research Service evaluation, it estimates that each $1 in federal SNAP benefits creates $1.79 in economic
activity.That profit helps many food retailers operating on thin margins  stay in business,

From my perspective it should be a MORAL concern that ALL are fed.  The earth creates enough to eat for all creatures
who live on her to be fed.  Farmers have expanded this even further.  The problem is with the way food is distributed
since there is plenty of food in existence for ALL.

We can do much better than we are currently doing."
09000064840e9afa,8,19,2,19,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840ea268,8,20,2,20,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.

Many people rely on SNAP to provide basic needs for their children who are the most vulnerable to lack of food to develop properly."
09000064840e9d2c,8,21,2,21,"SNAP IMPROVES HEALTH & THE ECONOMY

SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840e9880,8,22,2,22,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840eccb4,8,23,2,23,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840eab00,8,24,2,24,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.

SNAP HELPS COUNTLESS OF FAMILIES

Families in NAMEOFPLACE need SNAP. ADD A PERSONAL STORY. SNAP cuts will cause 19% of SNAP households to get lower SNAP monthly benefits."
09000064840e9978,8,25,2,25,"Please do not make cuts to the SNAP program. SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.  SNAP also serves many disabled and eldertly people who will be disproportionally hurt by these cuts."
09000064841b3720,8,26,2,26,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business. And children need food in order to learn and do well in school."
09000064840e9a02,8,27,2,27,"SNAP IMPROVES HEALTH & THE ECONOMY

SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840e9e3c,8,28,2,28,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.

Furthermore...  It is the first line of defense against hunger for low-income citizens, communities of color, including Latinos, and all vulnerable people.  Taking that away will be cruel and discriminatory.

11% of SNAP households include a person with a disability. These cuts will disproportionately impact elderly people and people with disabilities.  Please do not go through with this."
09000064840ea6c2,8,29,2,29,"SNAP IMPROVES HEALTH & THE ECONOMY

SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840e99cc,8,30,2,30,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy, which as a Christian I find appalling. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.  Those of us in rural and semirural areas already have to travel several miles to any groceries, this proposed policy would increase that and the costs for us to feed our families.

Also, this proposal is contrary to the intent of the law establishing this program and thus should never have been proposed--please withdraw it immediately and stop trying to change the law via regulation proposals."
09000064840e9815,8,31,2,31,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840e99c3,8,32,2,32,"
Why cut a program that is economically positive (as well as positively impacting human health and well-being)?  According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.

Thes facts truly make cutting the program not only cruel, but financially foolish."
09000064840ea729,8,33,2,33,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.

You had the money to give the rich huge Tax cuts but no money to feed our poor children....Just how sick is our Country?"
09000064840e9988,8,34,2,34,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840e98e4,8,35,2,35,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.

Also, 11% of SNAP households include a person with a disability. These cuts will disproportionately impact elderly people and people with disabilities."
09000064840e98e3,8,36,2,36,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840e99c7,8,37,2,37,"SNAP IMPROVES HEALTH & THE ECONOMY

SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840eb99d,8,38,2,38,"11% of SNAP households include a person with a disability. These cuts will disproportionately impact elderly people and people with disabilities.

SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.

"
09000064840e9984,8,39,2,39,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840ef2cc,8,40,2,40,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.

The US needs to continue, and even increase funds, to this program."
09000064840ed9bf,8,41,2,41,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.  The program also helps many needy seniors and further cuts could be traumatic to their health & wellbeing."
09000064840e997c,8,42,2,42,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840e979e,8,43,2,43,"SNAP IMPROVES HEALTH & THE ECONOMY
SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840eb9d7,8,44,2,44,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.

Instead of tax cuts for rich corporations that never trickle down to the hardworking or unemployed poor, maybe we could give money to keep people from starving to death or dying from despair."
09000064840ef2a0,8,45,2,45,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business"
09000064840ec255,8,46,2,46,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840ea552,8,47,2,47,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840ef998,8,48,2,48,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840e9566,8,49,2,49,"SNAP IMPROVES HEALTH & THE ECONOMY

SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business"
09000064840eafb5,8,50,2,50,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.

SNAP HELPS COUNTLESS OF FAMILIES"
09000064840ea6c1,8,51,2,51,"SNAP IMPROVES HEALTH & THE ECONOMY

SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840e97a2,8,52,2,52,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840e9987,8,53,2,53,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840ea304,8,54,2,54,"SNAP IMPROVES HEALTH & THE ECONOMY

SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.

SNAP HELPS COUNTLESS OF FAMILIES

Families in NAMEOFPLACE need SNAP. ADD A PERSONAL STORY. SNAP cuts will cause 19% of SNAP households to get lower SNAP monthly benefits.

SNAP CUTS WOULD HURT INDIVIDUALS

11% of SNAP households include a person with a disability. These cuts will disproportionately impact elderly people and people with disabilities."
09000064840eae22,8,55,2,55,"I am completely opposed to further, or any, cuts to SNAP.

SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. Members of my own family have relied on SNAP during difficult times. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840e98a6,8,56,2,56,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business. It also impacts elderly people and people with disabilities. Please stop these cuts to SNAP."
09000064840eb04f,8,57,2,57,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840eb0d6,8,58,2,58,"How can you consider cuts to SNAP?  Cuts to SNAP would aggravate the struggles of low-income people to pay for both food and utilities. SNAP is vital for millions of Americans.  You have cut the taxes of the super-rich and propose to make poor Americans hungrier.  How could you consider doing this?
SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP stimulates the economy because it involves spending.  According to the USDA Economic Research Service evaluation, each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.
Cutting SNAP would be stupid as well as cruel.  Don't do it.  Don't send the USA back into Oliver Twist times."
09000064841032d7,8,59,2,59,"SNAP IMPROVES HEALTH & THE ECONOMY

SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.

Thank you very much, John Oda"
09000064840e997e,8,60,2,60,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840e9a56,8,61,2,61,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840eae33,8,62,2,62,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.

SNAP is an important government program that combines justice with mercy to help us become the society we know is best."
09000064840e9af9,8,63,2,63,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business."
09000064840ed7e5,8,64,2,64,"SNAP cuts have dangerous impacts on health and well-being as well as on the economy. It is well-known that SNAP improves the economy & helps families overcome poverty, according to a Salud America! Research Review. According to the USDA Economic Research Service evaluation, it is estimated that each $1 in federal SNAP benefits creates $1.79 in economic activity; that profit helps many food retailers operating on thin margins to stay in business.
"
